# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
-200.539689,-447.997399, -1.101291, -0.000000, 44.853273, 13.777800
-218.366126,-460.285281, -1.256061, -0.000000, 56.409181, 13.958041
-235.902538,-472.457117, -1.410724, -0.000000, 67.701072, 14.139068
-253.153645,-484.514004, -1.564998, -0.000000, 78.734978, 14.320785
-270.124087,-496.457027, -1.718606, -0.000001, 89.516794, 14.503085
-286.818431,-508.287262, -1.871282, -0.000001,100.052279, 14.685848
-303.241170,-520.005774, -2.022769, -0.000001,110.347062, 14.868942
-319.396721,-531.613618, -2.172822, -0.000001,120.406640, 15.052226
-335.289431,-543.111839, -2.321205, -0.000001,130.236388, 15.235551
-350.923578,-554.501472, -2.467695, -0.000001,139.841557, 15.418761
-366.303368,-565.783543, -2.612079, -0.000001,149.227278, 15.601693
-381.432938,-576.959068, -2.754160, -0.000001,158.398565, 15.784182
-396.316360,-588.029053, -2.893751, -0.000001,167.360316, 15.966057
-410.957639,-598.994494, -3.030680, -0.000001,176.117319, 16.147150
-425.360714,-609.856379, -3.164789, -0.000001,184.674251, 16.327289
-439.529460,-620.615686, -3.295932, -0.000001,193.035685, 16.506306
-453.467690,-631.273383, -3.423980, -0.000001,201.206085, 16.684035
-467.179154,-641.830431, -3.548817, -0.000001,209.189818, 16.860313
-480.667542,-652.287779, -3.670342, -0.000001,216.991146, 17.034984
-493.936482,-662.646370, -3.788467, -0.000001,224.614239, 17.207898
-506.989545,-672.907135, -3.903123, -0.000001,232.063168, 17.378910
-519.830244,-683.070999, -4.014250, -0.000001,239.341912, 17.547888
-532.462033,-692.183143, -4.121809, -0.000001,246.454360, 17.714704
-544.888310,-698.895868, -4.225770, -0.000001,253.404310, 17.879245
-557.112421,-702.814345, -4.326122, -0.000001,260.195475, 18.041405
-569.137653,-703.940984, -4.422866, -0.000001,266.831484, 18.201091
-580.967243,-702.290861, -4.516017, -0.000001,273.315880, 18.358223
-592.604373,-697.889836, -4.605606, -0.000001,279.652128, 18.512730
-604.052174,-690.774376, -4.691674, -0.000001,285.843612, 18.664557
-615.313727,-680.991327, -4.774280, -0.000001,291.893641, 18.813660
-626.392062,-668.597666, -4.853493, -0.000001,297.805444, 18.960007
-637.290160,-653.660201, -4.929393, -0.000001,303.582182, 19.103580
-647.773273,-636.255242, -5.002077, -0.000001,308.965989, 19.244374
-656.176329,-616.468234, -5.071649, -0.000001,312.719018, 19.382395
-661.065027,-594.873177, -5.138226, -0.000001,313.862763, 19.517661
-662.448279,-572.740103, -5.201936, -0.000001,312.416759, 19.650202
-660.363554,-550.812532, -5.262917, -0.000001,308.430649, 19.780060
-654.865471,-529.092024, -5.321315, -0.000001,301.974399, 19.907285
-646.025214,-507.576642, -5.377288, -0.000001,293.137336, 20.031939
-633.929963,-486.264448, -5.430998, -0.000001,282.027131, 20.154093
-618.682240,-465.153524, -5.482618, -0.000001,268.768649, 20.273824
-600.399198,-444.241969, -5.532327, -0.000001,253.502670, 20.391219
-579.211837,-423.527899, -5.580311, -0.000001,236.384493, 20.506371
-555.264163,-403.009450, -5.626760, -0.000001,218.495864, 20.619377
-528.712293,-382.684775, -5.671871, -0.000001,200.924319, 20.730341
-500.081862,-362.552044, -5.715844, -0.000001,183.753171, 20.839370
-470.865469,-342.609443, -5.758882, -0.000001,166.974318, 20.946574
-442.115781,-322.855177, -5.801193, -0.000001,150.578809, 21.052063
-413.833762,-303.287468, -5.842987, -0.000001,134.557886, 21.155950
-386.011872,-283.904554, -5.884473, -0.000001,118.902992, 21.258349
-358.642626,-264.704689, -5.925863, -0.000001,103.605763, 21.359370
-331.718659,-245.686145, -5.967370, -0.000001, 88.658028, 21.459123
