# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000000
 90.000000, 52.839001,  0.114000,  0.000000,-52.952999,  0.000001
 90.000001, 52.839001,  0.114000,  0.000000,-52.952999,  0.000001
 90.000002, 52.839001,  0.114000,  0.000000,-52.952999,  0.000003
 90.000003, 52.839001,  0.114000,  0.000000,-52.952999,  0.000005
 90.000005, 52.839001,  0.114000,  0.000000,-52.952999,  0.000008
 90.000008, 52.839001,  0.114000,  0.000000,-52.952999,  0.000012
 90.000012, 52.839001,  0.114000,  0.000000,-52.952999,  0.000019
 90.000018, 52.839001,  0.114000,  0.000000,-52.952999,  0.000028
 90.000026, 52.839001,  0.114000,  0.000000,-52.952999,  0.000040
 90.000036, 52.839001,  0.114000,  0.000000,-52.952999,  0.000056
 90.000050, 52.839001,  0.114000,  0.000000,-52.952999,  0.000077
 90.000067, 52.839001,  0.114000,  0.000000,-52.952999,  0.000103
 90.000089, 52.839001,  0.114000,  0.000000,-52.952999,  0.000136
 90.000116, 52.839001,  0.114000,  0.000000,-52.952999,  0.000176
 90.000149, 52.839001,  0.114000,  0.000000,-52.952999,  0.000225
