# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
50000.000000,50000.000000,1616.610590,2505.872729,-947.047831, 21.234079
50000.000000,50000.000000,1604.085412,2389.967036,-946.917976, 19.141233
50000.000000,50000.000000,1586.906228,2261.196161,-946.791088, 16.945326
50000.000000,50000.000000,1565.186697,2120.464679,-946.667099, 14.666867
50000.000000,50000.000000,1539.052607,1968.737961,-946.545943, 12.326582
50000.000000,50000.000000,1508.641345,1807.035783,-946.427554,  9.945240
50000.000000,50000.000000,1474.101312,1636.425691,-946.311871,  7.543488
50000.000000,50000.000000,1435.591342,1458.016150,-946.198831,  5.141681
50000.000000,50000.000000,1393.280085,1272.949533,-946.088373,  2.759730
50000.000000,50000.000000,1347.345366,1082.394982,-945.980439,  0.416949
50000.000000,50000.000000,1297.973522,887.541191,-945.874971, -1.868089
50000.000000,50000.000000,1245.358747,689.589153,-945.771912, -4.077682
50000.000000,50000.000000,1189.702385,489.744916,-945.671208, -6.195124
50000.000000,50000.000000,1131.212236,289.212387,-945.572805, -8.204819
50000.000000,50000.000000,1070.101845, 89.186229,-945.476650,-10.092380
50000.000000,50000.000000,1006.589792,-109.155109,-945.382692,-11.844717
50000.000000,50000.000000,940.898946,-304.656185,-945.290880,-13.450118
50000.000000,50000.000000,873.255767,-496.191154,-945.201166,-14.898307
50000.000000,50000.000000,803.889550,-682.670103,-945.113502,-16.180498
50000.000000,50000.000000,733.031715,-863.045104,-945.027841,-17.289432
50000.000000,50000.000000,660.915081,-1036.315954,-944.944137,-18.219401
50000.000000,50000.000000,587.773143,-1201.535568,-944.862345,-18.966260
50000.000000,50000.000000,513.839354,-1357.814996,-944.782422,-19.527424
50000.000000,50000.000000,439.346446,-1504.328044,-944.704324,-19.901853
50000.000000,50000.000000,364.525717,-1640.315470,-944.628011,-20.090029
50000.000000,50000.000000,289.606365,-1765.088736,-944.553442,-20.093915
50000.000000,50000.000000,214.814831,-1878.033303,-944.480576,-19.916909
50000.000000,50000.000000,140.374143,-1978.611452,-944.409375,-19.563779
50000.000000,50000.000000, 66.503306,-2066.364613,-944.339801,-19.040600
50000.000000,50000.000000, -6.583321,-2140.915208,-944.271816,-18.354670
50000.000000,50000.000000,-78.676591,-2201.967985,-944.205385,-17.514427
50000.000000,50000.000000,-149.573133,-2249.310862,-944.140471,-16.529357
50000.000000,50000.000000,-219.075893,-2282.815260,-944.077041,-15.409887
50000.000000,50000.000000,-286.994640,-2302.435931,-944.015059,-14.167287
50000.000000,50000.000000,-353.146437,-2308.210319,-943.954494,-12.813557
50000.000000,50000.000000,-417.356106,-2300.257416,-943.895312,-11.361312
50000.000000,50000.000000,-479.456647,-2278.776154,-943.837483, -9.823669
50000.000000,50000.000000,-539.289635,-2244.043347,-943.780974, -8.214131
50000.000000,50000.000000,-596.705570,-2196.411188,-943.725757, -6.546465
50000.000000,50000.000000,-651.564223,-2136.304332,-943.671801, -4.834587
50000.000000,50000.000000,-703.734924,-2064.216580,-943.619078, -3.092448
50000.000000,50000.000000,-753.096832,-1980.707190,-943.567560, -1.333919
50000.000000,50000.000000,-799.539167,-1886.396846,-943.517219,  0.427320
50000.000000,50000.000000,-842.961409,-1781.963300,-943.468027,  2.177883
50000.000000,50000.000000,-883.273463,-1668.136730,-943.419960,  3.904783
50000.000000,50000.000000,-920.395790,-1545.694841,-943.372991,  5.595529
50000.000000,50000.000000,-954.259511,-1415.457729,-943.327095,  7.238208
50000.000000,50000.000000,-984.806465,-1278.282566,-943.282247,  8.821576
50000.000000,50000.000000,-1011.989250,-1135.058109,-943.238424, 10.335133
50000.000000,50000.000000,-1035.771210,-986.699091,-943.195603, 11.769185
50000.000000,50000.000000,-1056.126419,-834.140524,-943.153759, 13.114912
50000.000000,50000.000000,-1073.039599,-678.331928,-943.112872, 14.364413
50000.000000,50000.000000,-1086.506041,-520.231565,-943.072919, 15.510754
50000.000000,50000.000000,-1096.531465,-360.800660,-943.033878, 16.547999
50000.000000,50000.000000,-1103.131869,-200.997680,-942.995730, 17.471237
50000.000000,50000.000000,-1106.333350,-41.772693,-942.958453, 18.276598
50000.000000,50000.000000,-1106.171884,115.938167,-942.922028, 18.961263
50000.000000,50000.000000,-1102.693089,271.218081,-942.886435, 19.523458
50000.000000,50000.000000,-1095.951961,423.174765,-942.851655, 19.962451
50000.000000,50000.000000,-1086.012585,570.945476,-942.817670, 20.278531
50000.000000,50000.000000,-1072.947816,713.701795,-942.784461, 20.472982
50000.000000,50000.000000,-1056.838955,850.654149,-942.752011, 20.548054
50000.000000,50000.000000,-1037.775383,981.056055,-942.720303, 20.506918
50000.000000,40237.944137,-1015.854182,1104.208066,-942.689318, 20.353625
50000.000000,28465.235693,-991.179755,1219.461387,-942.659042, 20.093050
50000.000000,16664.422992,-963.863404,1326.221155,-942.629457, 19.730835
