# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
 85.883989, 71.528399, -0.022947, -0.197218,-43.475607,  0.215167
 86.995872, 71.941194, -0.042681, -0.140198,-43.991858,  0.221444
 88.108562, 72.333573, -0.061693, -0.082979,-44.508894,  0.227558
 89.217598, 72.705727, -0.079937, -0.025902,-45.026698,  0.233516
 90.317460, 73.057847, -0.097369,  0.030697,-45.545253,  0.239326
 91.402738, 73.390124, -0.113948,  0.086488,-46.064541,  0.244997
 92.468165, 73.702744, -0.129637,  0.141151,-46.584546,  0.250544
 93.508644, 73.995893, -0.144400,  0.194373,-47.105251,  0.255978
 94.519269, 74.269754, -0.158208,  0.245855,-47.626640,  0.261318
 95.495875, 74.524511, -0.171032,  0.295313,-48.148697,  0.266578
 96.436252, 74.760343, -0.182848,  0.342475,-48.671408,  0.271779
 97.340246, 74.977429, -0.193634,  0.387089,-49.194757,  0.276939
 98.208445, 75.175947, -0.203374,  0.428918,-49.718730,  0.282079
 99.041429, 75.356071, -0.212053,  0.467745,-50.243313,  0.287221
 99.839772, 75.517975, -0.219661,  0.503373,-50.768491,  0.292386
100.604037, 75.661831, -0.226189,  0.535628,-51.294251,  0.297598
101.334779, 75.787810, -0.231635,  0.564355,-51.820580,  0.302878
102.032544, 75.896081, -0.235998,  0.589424,-52.346660,  0.308250
102.697867, 75.986811, -0.239280,  0.610727,-52.869805,  0.313736
103.331277, 76.060164, -0.241487,  0.628178,-53.386027,  0.319359
103.933292, 76.116307, -0.242629,  0.641718,-53.891171,  0.325139
104.504424, 76.155401, -0.242719,  0.651310,-54.381229,  0.331100
105.045175, 76.177606, -0.241771,  0.656940,-54.852376,  0.337261
105.556039, 76.183084, -0.239804,  0.658619,-55.301779,  0.343643
106.037503, 76.171990, -0.236840,  0.656381,-55.728533,  0.350263
106.490044, 76.144483, -0.232902,  0.650282,-56.132960,  0.357139
106.914134, 76.100717, -0.228018,  0.640401,-56.515565,  0.364288
107.310235, 76.040846, -0.222216,  0.626839,-56.876849,  0.371724
107.678803, 75.965021, -0.215530,  0.609716,-57.217298,  0.379462
108.020285, 75.873394, -0.207992,  0.589173,-57.537388,  0.387512
108.335123, 75.766113, -0.199639,  0.565371,-57.837584,  0.395887
108.623749, 75.643327, -0.190510,  0.538484,-58.118341,  0.404594
108.886590, 75.505181, -0.180645,  0.508708,-58.380103,  0.413641
109.124066, 75.351822, -0.170086,  0.476249,-58.623303,  0.423033
109.336590, 75.183392, -0.158877,  0.441331,-58.848367,  0.432775
109.524566, 75.000034, -0.147063,  0.404186,-59.055708,  0.442870
109.688396, 74.801889, -0.134690,  0.365060,-59.245731,  0.453317
109.828471, 74.589096, -0.121807,  0.324206,-59.418833,  0.464118
109.945177, 74.361794, -0.108461,  0.281884,-59.575398,  0.475268
110.038896, 74.120121, -0.094703,  0.238362,-59.715806,  0.486765
110.110002, 73.864211, -0.080582,  0.193911,-59.840426,  0.498604
110.158861, 73.594198, -0.066150,  0.148803,-59.949617,  0.510778
110.185836, 73.310218, -0.051458,  0.103313,-60.043734,  0.523281
110.191283, 73.012400, -0.036557,  0.057715,-60.123119,  0.536103
110.175553, 72.700876, -0.021498,  0.012280,-60.188110,  0.549236
110.138989, 72.375776, -0.006334, -0.032725,-60.239035,  0.562668
110.081931, 72.037227,  0.008885, -0.077038,-60.276217,  0.576388
110.004713, 71.685356,  0.024109, -0.120406,-60.299968,  0.590385
109.907661, 71.320290,  0.039286, -0.162580,-60.310596,  0.604647
109.791100, 70.942153,  0.054367, -0.203326,-60.308400,  0.619160
109.655346, 70.551068,  0.069303, -0.242418,-60.293674,  0.633911
109.500711, 70.147157,  0.084047, -0.279642,-60.266704,  0.648888
109.327503, 69.730543,  0.098550, -0.314799,-60.227769,  0.664076
109.136024, 69.301344,  0.112769, -0.347704,-60.177143,  0.679462
108.926571, 68.859680,  0.126658, -0.378186,-60.115093,  0.695034
108.699437, 68.405668,  0.140174, -0.406093,-60.041880,  0.710778
108.454909, 67.939425,  0.153276, -0.431287,-59.957759,  0.726681
108.193270, 67.461066,  0.165924, -0.453649,-59.862979,  0.742732
107.914799, 66.970707,  0.178080, -0.473079,-59.757784,  0.758917
107.619769, 66.468459,  0.189707, -0.489493,-59.642412,  0.775226
107.308450, 65.954436,  0.200771, -0.502828,-59.517095,  0.791647
106.981107, 65.428749,  0.211240, -0.513039,-59.382060,  0.808172
106.638000, 64.891507,  0.221082, -0.520100,-59.237530,  0.824790
106.279387, 64.342821,  0.230271, -0.524004,-59.083721,  0.841493
105.905519, 63.782797,  0.238778, -0.524764,-58.920846,  0.858273
105.516644, 63.211543,  0.246581, -0.522408,-58.749111,  0.875123
105.113007, 62.629166,  0.253658, -0.516987,-58.568719,  0.892037
104.694848, 62.035770,  0.259988, -0.508565,-58.379868,  0.909010
104.262403, 61.431459,  0.265555, -0.497225,-58.182751,  0.926038
103.815904, 60.816336,  0.270343, -0.483068,-57.977557,  0.943117
103.355581, 60.190504,  0.274340, -0.466208,-57.764470,  0.960245
102.881657, 59.554063,  0.277536, -0.446775,-57.543671,  0.977420
102.394355, 58.907114,  0.279922, -0.424912,-57.315335,  0.994642
101.893892, 58.249756,  0.281492, -0.400775,-57.079636,  1.011911
101.380482, 57.582088,  0.282244, -0.374534,-56.836741,  1.029228
100.854336, 56.904206,  0.282176, -0.346365,-56.586815,  1.046595
100.315661, 56.216676,  0.281289, -0.316458,-56.330018,  1.064014
 99.764661, 55.521206,  0.279586, -0.285008,-56.066508,  1.081489
 99.201536, 54.820384,  0.277073, -0.252219,-55.796437,  1.099024
 98.626483, 54.117003,  0.273757, -0.218300,-55.519956,  1.116622
 98.039698, 53.413849,  0.269648, -0.183464,-55.237211,  1.134290
 97.441369, 52.713685,  0.264756, -0.147927,-54.948345,  1.152032
 96.831686, 52.019246,  0.259097, -0.111908,-54.653498,  1.169855
 96.210833, 51.333222,  0.252685, -0.075625,-54.352807,  1.187764
 95.578992, 50.658254,  0.245537, -0.039295,-54.046538,  1.205767
 94.936461, 49.996920,  0.237671, -0.003135,-53.735710,  1.223870
 94.284486, 49.351728,  0.229110,  0.032644,-53.422444,  1.242079
 93.625865, 48.725103,  0.219873,  0.067834,-53.109340,  1.260402
 92.964108, 48.119148,  0.209986,  0.102233,-52.798964,  1.278845
 92.302703, 47.535053,  0.199472,  0.135646,-52.493819,  1.297416
 91.645088, 46.972991,  0.188357,  0.167886,-52.196332,  1.316121
 90.994643, 46.432756,  0.176670,  0.198777,-51.908828,  1.334966
 90.354665, 45.914141,  0.164438,  0.228149,-51.633519,  1.353958
 89.728359, 45.416943,  0.151690,  0.255845,-51.372481,  1.373102
 89.118818, 44.940959,  0.138456,  0.281721,-51.127644,  1.392404
 88.529013, 44.485989,  0.124768,  0.305642,-50.900315,  1.411870
 87.961775, 44.051834,  0.110657,  0.327490,-50.690717,  1.431504
 87.419787, 43.638298,  0.096154,  0.347157,-50.498488,  1.451309
 86.905389, 43.245186,  0.081293,  0.364552,-50.323231,  1.471291
 86.419916, 42.872305,  0.066106,  0.379597,-50.164559,  1.491451
 85.963425, 42.519465,  0.050625,  0.392228,-50.022092,  1.511793
 85.535450, 42.186475,  0.034885,  0.402398,-49.895462,  1.532319
 85.135528, 41.873149,  0.018918,  0.410073,-49.784305,  1.553029
 84.763200, 41.579300,  0.002757,  0.415236,-49.688268,  1.573924
 84.418020, 41.304745, -0.013564,  0.417883,-49.607006,  1.595006
 84.099544, 41.049302, -0.030014,  0.418028,-49.540181,  1.616272
 83.807339, 40.812790, -0.046560,  0.415697,-49.487464,  1.637723
 83.540977, 40.595030, -0.063171,  0.410931,-49.448532,  1.659356
 83.300037, 40.395845, -0.079815,  0.403785,-49.423070,  1.681169
 83.084107, 40.215061, -0.096461,  0.394327,-49.410770,  1.703160
 82.892778, 40.052502, -0.113081,  0.382641,-49.411332,  1.725324
 82.725652, 39.907997, -0.129646,  0.368818,-49.424462,  1.747659
 82.582333, 39.781375, -0.146127,  0.352965,-49.449873,  1.770159
 82.462436, 39.672468, -0.162497,  0.335198,-49.487284,  1.792821
 82.365578, 39.581108, -0.178730,  0.315644,-49.536420,  1.815638
 82.291385, 39.507130, -0.194802,  0.294437,-49.597015,  1.838606
 82.239488, 39.450369, -0.210690,  0.271722,-49.668806,  1.861719
 82.209525, 39.410663, -0.226369,  0.247650,-49.751537,  1.884970
 82.201138, 39.387850, -0.241821,  0.222378,-49.844959,  1.908353
 82.213977, 39.381772, -0.257024,  0.196070,-49.948827,  1.931861
 82.247696, 39.392270, -0.271960,  0.168892,-50.062903,  1.955489
 82.301955, 39.419187, -0.286612,  0.141014,-50.186953,  1.979229
 82.376421, 39.462369, -0.300966,  0.112611,-50.320750,  2.003074
 82.470764, 39.521661, -0.315006,  0.083855,-50.464070,  2.027019
 82.584662, 39.596913, -0.328720,  0.054920,-50.616697,  2.051055
 82.717795, 39.687972, -0.342097,  0.025981,-50.778418,  2.075176
 82.869852, 39.794690, -0.355129, -0.002792,-50.949024,  2.099376
 83.040524, 39.916920, -0.367806, -0.031230,-51.128313,  2.123649
 83.229508, 40.054513, -0.380122, -0.059169,-51.316086,  2.147987
 83.436507, 40.207326, -0.392074, -0.086448,-51.512019,  2.172387
 83.661227, 40.375214, -0.403656, -0.112914,-51.715250,  2.196841
 83.903380, 40.558036, -0.414869, -0.138419,-51.924235,  2.221344
 84.162682, 40.755650, -0.425711, -0.162822,-52.137138,  2.245892
 84.438855, 40.967916, -0.436184, -0.185991,-52.352112,  2.270480
 84.731624, 41.194696, -0.446291, -0.207803,-52.567322,  2.295103
 85.040719, 41.435853, -0.456035, -0.228144,-52.780957,  2.319758
 85.365874, 41.691252, -0.465424, -0.246909,-52.991243,  2.344440
 85.706828, 41.960757, -0.474463, -0.264006,-53.196460,  2.369148
 86.063324, 42.244236, -0.483162, -0.279350,-53.394953,  2.393878
 86.435109, 42.541557, -0.491529, -0.292871,-53.585149,  2.418628
 86.821935, 42.852588, -0.499577, -0.304508,-53.765563,  2.443396
 87.223556, 43.177201, -0.507317, -0.314214,-53.934812,  2.468181
 87.639732, 43.515266, -0.514763, -0.321953,-54.091625,  2.492982
 88.070227, 43.866658, -0.521929, -0.327701,-54.234852,  2.517797
 88.514806, 44.231250, -0.528831, -0.331445,-54.363476,  2.542627
 88.972993, 44.608918, -0.535486, -0.333186,-54.476892,  2.567472
 89.443517, 44.999537, -0.541910, -0.332935,-54.575140,  2.592331
 89.924256, 45.402987, -0.548123, -0.330716,-54.658562,  2.617207
 90.412778, 45.819145, -0.554143, -0.326565,-54.727498,  2.642099
 90.906637, 46.247891, -0.559991, -0.320525,-54.782278,  2.667009
 91.403394, 46.689108, -0.565687, -0.312656,-54.823226,  2.691939
 91.900627, 47.142676, -0.571252, -0.303022,-54.850658,  2.716890
 92.395942, 47.608479, -0.576707, -0.291702,-54.864882,  2.741864
 92.886986, 48.086402, -0.582076, -0.278780,-54.866201,  2.766863
 93.371460, 48.576331, -0.587380, -0.264351,-54.854909,  2.791890
 93.847126, 49.078151, -0.592643, -0.248516,-54.831294,  2.816946
 94.311821, 49.591539, -0.597886, -0.231386,-54.795638,  2.842034
 94.763464, 50.115460, -0.603135, -0.213075,-54.748216,  2.867157
 95.200068, 50.648097, -0.608411, -0.193706,-54.689297,  2.892316
 95.619748, 51.187330, -0.613738, -0.173404,-54.619143,  2.917515
 96.020730, 51.731029, -0.619139, -0.152301,-54.538012,  2.942754
 96.401356, 52.277061, -0.624638, -0.130529,-54.446153,  2.968038
 96.760093, 52.823301, -0.630258, -0.108226,-54.343812,  2.993366
 97.095538, 53.367637, -0.636020, -0.085528,-54.231229,  3.018743
 97.406427, 53.907979, -0.641948, -0.062576,-54.108638,  3.044168
 97.691876, 54.442270, -0.648064, -0.039507,-53.976295,  3.069645
 97.951701, 54.968489, -0.654388, -0.016459,-53.834740,  3.095174
 98.186212, 55.484664, -0.660943,  0.006431,-53.685009,  3.120756
 98.395818, 55.988873, -0.667747,  0.029030,-53.528405,  3.146393
 98.580924, 56.479259, -0.674822,  0.051207,-53.366270,  3.172085
 98.741930, 56.954029, -0.682187,  0.072836,-53.199972,  3.197833
 98.879228, 57.411467, -0.689859,  0.093794,-53.030893,  3.223636
 98.993202, 57.849934, -0.697857,  0.113965,-52.860416,  3.249495
 99.084233, 58.268266, -0.706197,  0.133239,-52.689918,  3.275409
 99.152694, 58.666158, -0.714895,  0.151510,-52.520753,  3.301378
 99.198953, 59.043774, -0.723967,  0.168683,-52.354246,  3.327401
 99.223369, 59.401305, -0.733426,  0.184667,-52.191679,  3.353476
 99.226299, 59.738941, -0.743287,  0.199381,-52.034283,  3.379602
 99.208093, 60.056869, -0.753560,  0.212752,-51.883230,  3.405778
 99.169093, 60.355277, -0.764258,  0.224716,-51.739618,  3.432001
 99.109639, 60.634347, -0.775390,  0.235217,-51.604471,  3.458270
 99.030064, 60.894264, -0.786966,  0.244209,-51.478727,  3.484581
 98.930693, 61.135207, -0.798994,  0.251657,-51.363232,  3.510932
 98.811851, 61.357356, -0.811481,  0.257533,-51.258735,  3.537321
 98.673852, 61.560888, -0.824432,  0.261819,-51.165884,  3.563744
