# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
 37.856568,  5.738885, -0.496615,  0.359326,-25.449209,  0.070485
 36.874569,  4.763187, -0.488138,  0.419064,-24.970614,  0.070359
 35.887593,  3.780187, -0.478310,  0.475660,-24.490370,  0.069847
 34.895725,  2.790756, -0.467179,  0.528815,-24.008517,  0.068968
 33.899046,  1.797531, -0.454796,  0.578252,-23.525090,  0.067740
 32.897638,  0.804269, -0.441215,  0.623718,-23.040125,  0.066184
 31.891580, -0.185137, -0.426494,  0.664990,-22.553658,  0.064325
 30.880951, -1.166832, -0.410691,  0.701868,-22.065722,  0.062189
 29.865827, -2.137023, -0.393870,  0.734184,-21.576351,  0.059803
 28.846285, -3.091986, -0.376094,  0.761797,-21.085578,  0.057196
 27.822399, -4.028082, -0.357430,  0.784594,-20.593435,  0.054399
 26.794242, -4.941954, -0.337947,  0.802495,-20.099952,  0.051441
 25.761887, -5.831415, -0.317713,  0.815448,-19.605161,  0.048355
 24.725405, -6.695958, -0.296800,  0.823430,-19.109091,  0.045173
 23.684866, -7.535814, -0.275281,  0.826450,-18.611770,  0.041927
 22.640339, -8.351216, -0.253227,  0.824544,-18.113229,  0.038648
 21.591891, -9.142395, -0.230714,  0.817778,-17.613493,  0.035369
 20.539589, -9.909579, -0.207816,  0.806247,-17.112591,  0.032121
 19.483499,-10.652996, -0.184605,  0.790070,-16.610549,  0.028932
 18.423685,-11.372868, -0.161158,  0.769396,-16.107392,  0.025833
 17.360211,-12.069419, -0.137548,  0.744395,-15.603146,  0.022849
 16.293140,-12.742867, -0.113848,  0.715265,-15.097836,  0.020009
 15.222532,-13.393433, -0.090131,  0.682223,-14.591486,  0.017335
 14.148448,-14.021330, -0.066470,  0.645509,-14.084119,  0.014850
 13.070949,-14.626773, -0.042934,  0.605379,-13.575759,  0.012575
 11.990092,-15.209974, -0.019595,  0.562110,-13.066427,  0.010528
 10.905935,-15.771142,  0.003481,  0.515992,-12.556146,  0.008724
  9.818535,-16.310486,  0.026227,  0.467330,-12.044938,  0.007179
  8.727948,-16.828211,  0.048578,  0.416439,-11.532822,  0.005903
  7.634228,-17.324521,  0.070473,  0.363647,-11.019821,  0.004905
  6.537431,-17.799618,  0.091850,  0.309286,-10.505953,  0.004192
  5.437609,-18.253702,  0.112652,  0.253695, -9.991238,  0.003768
  4.334814,-18.686971,  0.132823,  0.197218, -9.475695,  0.003636
  3.229366,-19.099621,  0.152310,  0.140198, -8.959344,  0.003794
  2.123236,-19.491847,  0.171064,  0.082979, -8.442201,  0.004239
  1.020886,-19.863842,  0.189037,  0.025902, -7.924285,  0.004967
 -0.072163,-20.215795,  0.206185, -0.030697, -7.405614,  0.005971
 -1.150500,-20.547897,  0.222467, -0.086488, -6.886203,  0.007241
 -2.208855,-20.860333,  0.237844, -0.141151, -6.366070,  0.008766
 -3.242132,-21.153290,  0.252281, -0.194373, -5.845231,  0.010534
 -4.245422,-21.426951,  0.265747, -0.245855, -5.323702,  0.012529
 -5.214560,-21.681497,  0.278214, -0.295313, -4.801497,  0.014736
 -6.147335,-21.917109,  0.289656, -0.342475, -4.278633,  0.017138
 -7.043592,-22.133966,  0.300053, -0.387089, -3.755123,  0.019716
 -7.903915,-22.332243,  0.309385, -0.428918, -3.230982,  0.022450
 -8.728887,-22.512116,  0.317638, -0.467745, -2.706224,  0.025321
 -9.519078,-22.673759,  0.324800, -0.503373, -2.180863,  0.028308
-10.275050,-22.817342,  0.330865, -0.535628, -1.654912,  0.031389
-10.997358,-22.943036,  0.335826, -0.564355, -1.128384,  0.034543
-11.686546,-23.051009,  0.339684, -0.589424, -0.602096,  0.037748
-12.343148,-23.141429,  0.342439, -0.610727, -0.078735,  0.040983
-12.967691,-23.214460,  0.344098, -0.628178,  0.437713,  0.044227
-13.560694,-23.270266,  0.344668, -0.641718,  0.943093,  0.047459
-14.122666,-23.309009,  0.344162, -0.651310,  1.433395,  0.050658
-14.654107,-23.330850,  0.342595, -0.656940,  1.904797,  0.053806
-15.155512,-23.335947,  0.339983, -0.658619,  2.354465,  0.056884
-15.627366,-23.324459,  0.336347, -0.656381,  2.781496,  0.059875
-16.070145,-23.296541,  0.331711, -0.650282,  3.186209,  0.062761
-16.484318,-23.252347,  0.326101, -0.640401,  3.569114,  0.065528
-16.870348,-23.192031,  0.319545, -0.626839,  3.930708,  0.068163
-17.228689,-23.115745,  0.312074, -0.609716,  4.271479,  0.070653
-17.559787,-23.023638,  0.303721, -0.589173,  4.591904,  0.072986
-17.864082,-22.915859,  0.294522, -0.565371,  4.892448,  0.075154
-18.142006,-22.792556,  0.284515, -0.538484,  5.173567,  0.077149
-18.393985,-22.653873,  0.273737, -0.508708,  5.435704,  0.078965
-18.620437,-22.499957,  0.262232, -0.476249,  5.679294,  0.080597
-18.821772,-22.330949,  0.250041, -0.441331,  5.904762,  0.082042
-18.998397,-22.146991,  0.237208, -0.404186,  6.112522,  0.083299
-19.150709,-21.948225,  0.223780, -0.365060,  6.302979,  0.084369
-19.279100,-21.734788,  0.209802, -0.324206,  6.476531,  0.085253
-19.383956,-21.506818,  0.195322, -0.281884,  6.633563,  0.085954
-19.465654,-21.264453,  0.180388, -0.238362,  6.774454,  0.086477
-19.524568,-21.007826,  0.165051, -0.193911,  6.899574,  0.086829
-19.561066,-20.737072,  0.149358, -0.148803,  7.009284,  0.087017
-19.575506,-20.452322,  0.133361, -0.103313,  7.103938,  0.087049
-19.568246,-20.153709,  0.117109, -0.057716,  7.183878,  0.086935
-19.539632,-19.841363,  0.100652, -0.012280,  7.249444,  0.086685
-19.490009,-19.515411,  0.084041,  0.032725,  7.300965,  0.086312
-19.419715,-19.175981,  0.067326,  0.077038,  7.338761,  0.085828
-19.329082,-18.823200,  0.050556,  0.120406,  7.363149,  0.085245
-19.218437,-18.457192,  0.033779,  0.162580,  7.374434,  0.084578
-19.088103,-18.078082,  0.017046,  0.203326,  7.372918,  0.083838
-18.938399,-17.685992,  0.000402,  0.242418,  7.358894,  0.083036
-18.769639,-17.281043, -0.016105,  0.279642,  7.332649,  0.082184
-18.582131,-16.863357, -0.032429,  0.314799,  7.294463,  0.081296
-18.376179,-16.433053, -0.048525,  0.347704,  7.244609,  0.080383
-18.152081,-15.990248, -0.064351,  0.378186,  7.183356,  0.079456
-17.910130,-15.535060, -0.079865,  0.406093,  7.110965,  0.078528
-17.650616,-15.067605, -0.095026,  0.431287,  7.027690,  0.077611
-17.373823,-14.587997, -0.109795,  0.453649,  6.933783,  0.076715
-17.080031,-14.096351, -0.124136,  0.473078,  6.829487,  0.075851
-16.769513,-13.592779, -0.138014,  0.489493,  6.715040,  0.075030
-16.442543,-13.077392, -0.151394,  0.502828,  6.590675,  0.074260
-16.099384,-12.550301, -0.164246,  0.513039,  6.456621,  0.073551
-15.740300,-12.011616, -0.176540,  0.520100,  6.313099,  0.072910
-15.365548,-11.461445, -0.188250,  0.524004,  6.160327,  0.072346
-14.975382,-10.899896, -0.199349,  0.524764,  5.998517,  0.071864
-14.570050,-10.327074, -0.209816,  0.522408,  5.827878,  0.071471
-14.149800, -9.743085, -0.219629,  0.516987,  5.648611,  0.071170
-13.714871, -9.148034, -0.228769,  0.508565,  5.460916,  0.070967
-13.265501, -8.542024, -0.237222,  0.497225,  5.264985,  0.070864
-12.801925, -7.925157, -0.244972,  0.483068,  5.061009,  0.070863
-12.324371, -7.297535, -0.252009,  0.466208,  4.849172,  0.070965
-11.833067, -6.659258, -0.258323,  0.446775,  4.629654,  0.071170
-11.328235, -6.010426, -0.263907,  0.424912,  4.402634,  0.071479
-10.810093, -5.351137, -0.268756,  0.400775,  4.168283,  0.071889
-10.278857, -4.681489, -0.272869,  0.374534,  3.926770,  0.072398
 -9.734739, -4.001579, -0.276246,  0.346365,  3.678260,  0.073003
 -9.177947, -3.311971, -0.278887,  0.316458,  3.422914,  0.073700
 -8.608687, -2.614373, -0.280798,  0.285008,  3.160889,  0.074485
 -8.027160, -1.911372, -0.281985,  0.252219,  2.892340,  0.075353
 -7.433564, -1.205761, -0.282458,  0.218300,  2.617416,  0.076297
 -6.828096, -0.500324, -0.282225,  0.183464,  2.336265,  0.077312
 -6.210947,  0.202176, -0.281301,  0.147927,  2.049029,  0.078390
 -5.582306,  0.899006, -0.279699,  0.111908,  1.755851,  0.079525
 -4.942360,  1.587473, -0.277436,  0.075625,  1.456865,  0.080709
 -4.291291,  2.264940, -0.274531,  0.039295,  1.152340,  0.081934
 -3.629398,  2.928828, -0.271003,  0.003135,  0.843294,  0.083193
 -2.957930,  3.576631, -0.266873, -0.032644,  0.531850,  0.084476
 -2.279686,  4.205923, -0.262165, -0.067834,  0.220608,  0.085777
 -1.598176,  4.814602, -0.256903, -0.102233, -0.087867,  0.087087
 -0.916889,  5.401479, -0.251113, -0.135646, -0.391070,  0.088397
 -0.239267,  5.966382, -0.244822, -0.167887, -0.686575,  0.089701
  0.431312,  6.509518, -0.238059, -0.198777, -0.972055,  0.090989
  1.091548,  7.031092, -0.230852, -0.228149, -1.245299,  0.092255
  1.738235,  7.531311, -0.223232, -0.255845, -1.504230,  0.093492
  2.368278,  8.010377, -0.215229, -0.281721, -1.746917,  0.094692
  2.978706,  8.468490, -0.206877, -0.305642, -1.972053,  0.095849
