x,y
0.10694728820868,0.38284144744127246
3.4093709043977434,0.39100984873302735
0.08,0.3961294434667799
1.393408,0.30009527631018074
3.9428480000000006,0.36420180841611227
0.7793599999999999,0.2705798332978233
4.5192,0.39362129799024714
0.7436479999999999,0.2711135336644581
5.028096,0.40412609455142956
5.805823999999999,0.42288165223734353
0.8259839999999999,0.2719838710764684
3.066912,0.35821858652269967
2.208832,0.32768310088174957
5.087616,0.38749198600000057
5.822687999999999,0.4210262661255548
0.7744,0.271530881035158
2.200896,0.3298697649392359
2.308032,0.32491012399311714
1.443008,0.28944336722858566
2.5451200000000003,0.3294479063176823
