x,y
0.0,0.38284144744127246
3.3124107843831836,-0.4788234567747516
1.471855,-1.0476548783607456
0.26591499999999996,-0.7239175968391223
0.078855,-0.35356285902824425
1.400215,-1.0219083579759314
1.0231099999999997,-1.1856235924402014
3.3135999999999997,-0.614376032143273
2.6618749999999993,-0.7310938980788926
2.6917249999999995,-0.7563508583096876
1.9862699999999998,-0.9182575962270221
2.8618699999999997,-0.7592344772565802
2.9723149999999996,-0.6938394962553502
2.1086549999999997,-0.8752575445907418
3.0907199999999997,-0.7153565227937371
3.1693249999999993,-0.6475979940915977
1.4907599999999999,-1.046915907839999
3.2180799999999996,-0.7023897778642798
3.2638499999999993,-0.6258414556275298
2.6439649999999997,-0.7370811628099396
