x,y
10.852894160334,0.38284144744127246
73.82102614206035,0.43659276212565956
1.0,-0.17341105705396131
3.8059,0.2676346599505166
14.4126,0.39840731505728044
1.8357999999999999,0.08769481478942254
1.4975,0.013376015699961386
1.4577,0.0025802920248132466
1.4577,0.0025803064464149372
1.8557000000000001,0.09128628902699987
1.4577,0.002580223710054952
1.4179,-0.008763174635252113
1.4378,-0.003022343290172813
1.4378,-0.0030223529061181864
1.4378,-0.003022352906125292
1.4577,0.0025803145665435068
1.4179,-0.008763174635276982
1.4378,-0.003022343290201235
1.4577,0.002580314566539954
1.4378,-0.003022361769520643
