x,y
10.852894160334,0.38284144744127246
10.859211675968345,0.3828780710199169
0.01,-0.15428565028315333
21.347866000000003,0.41394324848725716
1.50985,0.01662139665214113
1.339867,-0.03273711054587025
1.449856,0.00038809569232611807
1.449856,0.00038803581623980676
1.3998609999999998,-0.014093215727836395
1.439857,-0.0024370641725717235
1.449856,0.0003880401888807228
1.449856,0.00038803581621493777
1.459855,0.0031779000295841797
1.449856,0.00038803161733014235
1.449856,0.0003880358162007269
1.449856,0.0003880358161971742
1.439857,-0.0024370885593789637
1.449856,0.0003880401888629592
1.449856,0.0003880358162007269
1.459855,0.003177900029566416
1.449856,0.00038803161730882607
1.449856,0.0003880358161936215
1.449856,0.00038803581617941063
1.449856,0.0003880358161758579
1.439857,-0.0024370885594038327
1.449856,0.0003880401888309848
1.449856,0.0003880358161651998
1.449856,0.00038803581616164706
1.449856,0.0003880358161651998
1.459855,0.003177900029530889
1.449856,0.00038803161727685165
1.449856,0.0003880358161651998
1.439857,-0.0024370885594038327
1.449856,0.0003880401888274321
1.449856,0.0003880358161723052
1.449856,0.0003880358161687525
1.449856,0.0003880358161509889
1.449856,0.00038803581613677807
1.449856,0.00038803581612967264
1.459855,0.003177900029516678
1.449856,0.0003880316172661935
1.439857,-0.0024370885594073854
1.449856,0.00038804018882387936
1.449856,0.0003880358161651998
1.449856,0.00038803581615454164
1.449856,0.0003880358161474362
1.449856,0.00038803581613677807
1.449856,0.0003880358161261199
1.439857,-0.002437088559450018
1.449856,0.0003880401887883522
