# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  0.000001,  0.000000,  0.000000,  0.000000,  0.000000,  0.000001
  0.000005,  0.000000,  0.000000,  0.000000,  0.000000,  0.000005
  0.000012,  0.000000,  0.000000,  0.000000,  0.000000,  0.000012
  0.000024,  0.000000,  0.000000,  0.000000,  0.000000,  0.000024
  0.000042,  0.000000,  0.000000,  0.000000,  0.000000,  0.000042
  0.000067,  0.000000,  0.000000,  0.000000,  0.000000,  0.000067
  0.000100,  0.000000, -0.000000,  0.000000,  0.000000,  0.000100
  0.000143,  0.000000, -0.000000,  0.000000,  0.000000,  0.000142
  0.000195,  0.000000, -0.000000,  0.000000,  0.000000,  0.000194
  0.000259,  0.000000, -0.000000,  0.000000,  0.000000,  0.000257
  0.000336,  0.000000, -0.000000,  0.000000,  0.000000,  0.000331
  0.000425,  0.000000, -0.000000,  0.000000,  0.000000,  0.000419
  0.000529,  0.000000, -0.000000,  0.000000,  0.000000,  0.000519
  0.000647,  0.000000, -0.000000,  0.000000,  0.000000,  0.000633
  0.000781,  0.000000, -0.000000,  0.000000,  0.000000,  0.000761
  0.000930,  0.000000, -0.000000,  0.000000,  0.000000,  0.000904
  0.001097,  0.000000, -0.000000,  0.000000,  0.000000,  0.001061
  0.001281,  0.000000, -0.000000,  0.000000,  0.000000,  0.001234
  0.001482,  0.000000, -0.000000,  0.000000,  0.000000,  0.001422
  0.001702,  0.000000, -0.000000,  0.000000,  0.000000,  0.001625
  0.001939,  0.000000, -0.000000,  0.000000,  0.000000,  0.001844
  0.002196,  0.000000, -0.000000,  0.000000,  0.000000,  0.002078
  0.002470,  0.000000, -0.000001,  0.000000,  0.000000,  0.002326
  0.002764,  0.000000, -0.000001,  0.000000,  0.000000,  0.002589
  0.003076,  0.000001, -0.000001,  0.000000,  0.000000,  0.002866
  0.003407,  0.000001, -0.000001,  0.000000,  0.000001,  0.003157
  0.003757,  0.000001, -0.000002,  0.000000,  0.000001,  0.003462
  0.004125,  0.000001, -0.000002,  0.000000,  0.000001,  0.003779
  0.004510,  0.000001, -0.000002,  0.000000,  0.000001,  0.004108
  0.004914,  0.000002, -0.000003,  0.000000,  0.000001,  0.004448
  0.005334,  0.000002, -0.000004,  0.000000,  0.000001,  0.004800
  0.005771,  0.000002, -0.000004,  0.000000,  0.000002,  0.005161
  0.006225,  0.000003, -0.000005,  0.000000,  0.000002,  0.005532
  0.006694,  0.000003, -0.000006,  0.000000,  0.000002,  0.005911
  0.007178,  0.000004, -0.000007,  0.000000,  0.000003,  0.006297
  0.007676,  0.000005, -0.000008,  0.000000,  0.000003,  0.006691
  0.008188,  0.000006, -0.000010,  0.000000,  0.000004,  0.007090
  0.008713,  0.000007, -0.000011,  0.000000,  0.000004,  0.007495
  0.009249,  0.000008, -0.000013,  0.000000,  0.000005,  0.007904
  0.009797,  0.000009, -0.000015,  0.000000,  0.000006,  0.008317
  0.010355,  0.000010, -0.000018, -0.000000,  0.000006,  0.008733
  0.010923,  0.000012, -0.000020, -0.000000,  0.000007,  0.009151
  0.011499,  0.000013, -0.000023, -0.000000,  0.000008,  0.009571
  0.012083,  0.000015, -0.000026, -0.000000,  0.000009,  0.009991
  0.012673,  0.000017, -0.000030, -0.000000,  0.000011,  0.010412
  0.013270,  0.000019, -0.000034, -0.000000,  0.000012,  0.010833
  0.013871,  0.000022, -0.000038, -0.000000,  0.000013,  0.011253
  0.014476,  0.000025, -0.000043, -0.000000,  0.000015,  0.011671
  0.015085,  0.000028, -0.000049, -0.000000,  0.000017,  0.012089
  0.015696,  0.000031, -0.000054, -0.000000,  0.000019,  0.012504
  0.016308,  0.000035, -0.000061, -0.000000,  0.000021,  0.012917
  0.016922,  0.000038, -0.000068, -0.000000,  0.000023,  0.013328
  0.017535,  0.000043, -0.000076, -0.000000,  0.000026,  0.013736
  0.018147,  0.000047, -0.000084, -0.000000,  0.000028,  0.014141
  0.018757,  0.000053, -0.000093, -0.000000,  0.000031,  0.014544
  0.019366,  0.000058, -0.000103, -0.000000,  0.000034,  0.014945
  0.019971,  0.000064, -0.000114, -0.000000,  0.000038,  0.015343
  0.020573,  0.000070, -0.000126, -0.000000,  0.000041,  0.015738
  0.021171,  0.000077, -0.000138, -0.000000,  0.000045,  0.016131
  0.021765,  0.000085, -0.000152, -0.000000,  0.000049,  0.016523
  0.022353,  0.000093, -0.000167, -0.000000,  0.000054,  0.016913
  0.022937,  0.000102, -0.000183, -0.000000,  0.000058,  0.017301
  0.023514,  0.000111, -0.000200, -0.000000,  0.000063,  0.017688
  0.024085,  0.000121, -0.000218, -0.000000,  0.000068,  0.018075
  0.024651,  0.000132, -0.000238, -0.000000,  0.000074,  0.018462
  0.025209,  0.000143, -0.000259, -0.000000,  0.000080,  0.018850
  0.025762,  0.000155, -0.000281, -0.000000,  0.000086,  0.019238
  0.026308,  0.000168, -0.000305, -0.000000,  0.000093,  0.019627
  0.026847,  0.000182, -0.000331, -0.000000,  0.000100,  0.020019
  0.027379,  0.000196, -0.000359, -0.000000,  0.000108,  0.020413
  0.027906,  0.000212, -0.000388, -0.000000,  0.000116,  0.020810
  0.028426,  0.000228, -0.000419, -0.000000,  0.000124,  0.021211
  0.028940,  0.000246, -0.000452, -0.000000,  0.000133,  0.021615
  0.029448,  0.000264, -0.000487, -0.000000,  0.000142,  0.022024
  0.029950,  0.000284, -0.000524, -0.000000,  0.000152,  0.022439
  0.030448,  0.000305, -0.000563, -0.000000,  0.000162,  0.022859
  0.030940,  0.000326, -0.000605, -0.000000,  0.000173,  0.023285
  0.031429,  0.000350, -0.000649, -0.000000,  0.000185,  0.023718
  0.031913,  0.000374, -0.000696, -0.000000,  0.000196,  0.024157
  0.032394,  0.000399, -0.000745, -0.000000,  0.000209,  0.024604
  0.032873,  0.000426, -0.000797, -0.000000,  0.000222,  0.025059
  0.033349,  0.000455, -0.000851, -0.000000,  0.000236,  0.025522
  0.033823,  0.000484, -0.000909, -0.000000,  0.000250,  0.025994
  0.034297,  0.000515, -0.000970, -0.000000,  0.000265,  0.026474
  0.034770,  0.000548, -0.001033, -0.000000,  0.000280,  0.026962
  0.035243,  0.000582, -0.001101, -0.000000,  0.000297,  0.027460
  0.035717,  0.000618, -0.001171, -0.000000,  0.000314,  0.027968
  0.036193,  0.000656, -0.001245, -0.000000,  0.000331,  0.028484
  0.036671,  0.000695, -0.001322, -0.000000,  0.000350,  0.029010
  0.037152,  0.000736, -0.001404, -0.000000,  0.000369,  0.029545
  0.037637,  0.000779, -0.001489, -0.000000,  0.000389,  0.030090
  0.038126,  0.000824, -0.001578, -0.000000,  0.000409,  0.030643
  0.038619,  0.000870, -0.001671, -0.000000,  0.000431,  0.031207
  0.039119,  0.000919, -0.001769, -0.000000,  0.000453,  0.031779
  0.039624,  0.000969, -0.001871, -0.000000,  0.000477,  0.032360
  0.040137,  0.001022, -0.001977, -0.000000,  0.000501,  0.032950
  0.040656,  0.001077, -0.002088, -0.000000,  0.000526,  0.033548
  0.041184,  0.001134, -0.002204, -0.000000,  0.000552,  0.034154
  0.041721,  0.001193, -0.002324, -0.000000,  0.000579,  0.034769
  0.042266,  0.001255, -0.002450, -0.000000,  0.000607,  0.035391
  0.042821,  0.001319, -0.002581, -0.000000,  0.000636,  0.036021
  0.043386,  0.001385, -0.002718, -0.000000,  0.000666,  0.036657
  0.043961,  0.001454, -0.002859, -0.000000,  0.000697,  0.037300
  0.044547,  0.001526, -0.003007, -0.000000,  0.000729,  0.037950
  0.045144,  0.001600, -0.003160, -0.000000,  0.000762,  0.038605
  0.045753,  0.001676, -0.003320, -0.000000,  0.000797,  0.039266
  0.046373,  0.001756, -0.003485, -0.000000,  0.000832,  0.039932
  0.047005,  0.001838, -0.003657, -0.000000,  0.000869,  0.040604
  0.047649,  0.001923, -0.003835, -0.000000,  0.000907,  0.041279
  0.048306,  0.002010, -0.004020, -0.000000,  0.000946,  0.041959
  0.048974,  0.002101, -0.004211, -0.000000,  0.000987,  0.042642
  0.049655,  0.002195, -0.004409, -0.000000,  0.001029,  0.043330
  0.050349,  0.002292, -0.004615, -0.000000,  0.001072,  0.044020
  0.051055,  0.002392, -0.004828, -0.000000,  0.001117,  0.044713
  0.051773,  0.002495, -0.005048, -0.000000,  0.001163,  0.045409
  0.052503,  0.002602, -0.005276, -0.000000,  0.001210,  0.046107
  0.053245,  0.002712, -0.005511, -0.000000,  0.001259,  0.046807
  0.053999,  0.002825, -0.005755, -0.000000,  0.001309,  0.047509
  0.054765,  0.002942, -0.006007, -0.000000,  0.001361,  0.048213
  0.055542,  0.003062, -0.006267, -0.000000,  0.001415,  0.048919
  0.056330,  0.003186, -0.006535, -0.000000,  0.001470,  0.049626
  0.057128,  0.003314, -0.006812, -0.000000,  0.001527,  0.050334
  0.057937,  0.003445, -0.007098, -0.000000,  0.001585,  0.051044
  0.058756,  0.003580, -0.007393, -0.000000,  0.001645,  0.051755
  0.059585,  0.003719, -0.007698, -0.000000,  0.001707,  0.052467
  0.060423,  0.003862, -0.008012, -0.000000,  0.001771,  0.053180
  0.061269,  0.004009, -0.008335, -0.000000,  0.001837,  0.053895
  0.062124,  0.004161, -0.008669, -0.000000,  0.001904,  0.054611
  0.062986,  0.004316, -0.009012, -0.000000,  0.001973,  0.055328
  0.063856,  0.004476, -0.009366, -0.000000,  0.002045,  0.056047
  0.064732,  0.004640, -0.009730, -0.000000,  0.002118,  0.056768
  0.065615,  0.004808, -0.010104, -0.000000,  0.002193,  0.057490
  0.066503,  0.004981, -0.010490, -0.000000,  0.002271,  0.058215
  0.067397,  0.005158, -0.010887, -0.000000,  0.002350,  0.058941
  0.068295,  0.005341, -0.011295, -0.000000,  0.002432,  0.059670
  0.069198,  0.005527, -0.011714, -0.000000,  0.002515,  0.060402
  0.070104,  0.005719, -0.012145, -0.000000,  0.002601,  0.061136
  0.071014,  0.005916, -0.012588, -0.000000,  0.002690,  0.061873
  0.071926,  0.006117, -0.013044, -0.000000,  0.002780,  0.062613
  0.072841,  0.006324, -0.013511, -0.000000,  0.002873,  0.063357
  0.073757,  0.006536, -0.013991, -0.000000,  0.002968,  0.064104
  0.074675,  0.006753, -0.014484, -0.000000,  0.003066,  0.064856
  0.075593,  0.006975, -0.014991, -0.000000,  0.003166,  0.065611
  0.076512,  0.007203, -0.015510, -0.000000,  0.003269,  0.066371
  0.077432,  0.007436, -0.016043, -0.000000,  0.003374,  0.067136
  0.078351,  0.007675, -0.016590, -0.000000,  0.003482,  0.067905
