18269,3.701391,367994.276660,293451.838684,179999.593068,10.910796,89999.354534,89999.519348,89999.148560,-7.278442,-0.406901,-90002.746582,0.164795,-99735,-83018,-30231,-54959,2500472,-56236,-99735,-83018,-30232,-54959,2500472,-56236,0,0,0,0,0,0,0,0,0
18270,3.701391,367994.276660,293451.838684,179999.593068,10.910796,89999.354534,89999.519348,89999.148560,-7.278442,-0.406901,-90002.746582,0.164795,-99736,-83018,-30231,-54959,2500472,-56236,-99735,-83018,-30232,-54959,2500472,-56236,0,0,0,0,0,0,0,0,0
